"index","date","cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
"8576","20020625","4","7.6","245","24","14.8","9.7","0","102770","0"
"8577","20020626","2","15.1","344","18.8","17.2","10.3","0","102230","0"
"8578","20020627","4","10.1","281","18.5","15.2","11.7","0","101920","0"
"8579","20020628","4","9.9","278","19.5","13.9","9.3","0","102230","0"
"8580","20020629","5","10.6","287","20.3","14","8.5","0","102190","0"
"8581","20020630","7","1.9","144","18.4","15.6","10.8","1.4","101490","0"
"8582","20020701","7","4.4","193","19","15","11.7","2.4","100140","0"
"8583","20020702","7","2","146","17.9","14.8","10.7","12","99980","0"
"8584","20020703","7","2","146","19.9","14.5","11.1","5.8","99810","0"
"8585","20020704","5","7.2","238","19.8","14.9","9.9","2.8","101520","0"
"8586","20020705","8","0.9","118","20.9","16","12.3","7.8","100900","0"
"8587","20020706","7","3.3","172","20.8","17","13","0.4","101490","0"
"8588","20020707","8","2.9","164","19","17.2","13.6","0.6","101450","0"
"8589","20020708","8","0","79","21.4","17","15.1","11.6","100820","0"
"8590","20020709","6","4.7","196","19.1","18.4","15.5","1.4","100430","0"
"8591","20020710","4","10.7","284","20.1","14.9","10.7","4.6","100940","0"
"8592","20020711","4","9.8","272","17.3","15.3","10.5","2.4","101640","0"
"8593","20020712","6","0.1","87","22.7","13.8","10.4","0","101930","0"
"8594","20020713","2","14.7","333","25","16.8","10.9","0","102110","0"
"8595","20020714","3","15.2","338","25.9","18.2","11.4","0","102670","0"
"8596","20020715","3","10.8","283","25.6","19.5","13.1","0","102470","0"
"8597","20020716","5","10.8","282","21.9","20.8","15.9","0","102100","0"
"8598","20020717","5","7.9","242","23.4","17.5","13.1","0","102090","0"
"8599","20020718","6","6.3","218","24.2","19.1","14.8","0","102060","0"
"8600","20020719","5","12.6","303","23.2","18.6","12.9","0","101930","0"
"8601","20020720","6","7.5","235","19.8","18.8","14.4","0","101490","0"
"8602","20020721","4","4.5","187","22.3","15.7","11.6","0","101840","0"
"8603","20020722","6","6.3","216","20.4","16.4","10.5","0","101960","0"
"8604","20020723","7","0.5","100","20.3","17.4","14.3","0","101250","0"
"8605","20020724","7","5.1","196","21.7","17.6","14.9","0","101620","0"
"8606","20020725","6","3.6","169","27.6","17","12.2","0","101650","0"
"8607","20020726","4","10.6","272","24.9","21.8","16.1","0","101660","0"
"8608","20020727","6","5.5","200","29.7","20.2","15.6","0","101760","0"
"8609","20020728","2","13.6","307","32.5","23.4","17","0","101760","0"
"8610","20020729","3","7.6","230","25.4","25.2","18","0","101730","0"
"8611","20020730","6","2.1","138","21.8","22.1","18.8","4.2","101160","0"
"8612","20020731","7","0.7","103","21.1","19.7","17.6","11.2","100790","0"
"8613","20020801","6","2.7","148","23.6","16.9","12.7","0","101180","0"
"8614","20020802","4","11.5","277","19.3","17.8","12.1","0.4","101080","0"
"8615","20020803","7","2.1","135","21.8","17.3","15.3","17.6","101140","0"
"8616","20020804","6","4.9","184","21.3","17.3","12.8","4.5","101210","0"
"8617","20020805","6","3.1","153","24","16.8","12.3","1.4","101450","0"
"8618","20020806","6","5.1","186","26.7","19.6","15.1","0","101670","0"
"8619","20020807","6","9","240","20.4","21.4","16.1","3.2","101700","0"
"8620","20020808","7","0.7","99","19.7","17.9","15.4","5.8","101100","0"
"8621","20020809","6","2.6","141","22.1","16.8","13.9","2.4","100240","0"
"8622","20020810","6","4.5","173","21.9","18.1","14.1","0.6","100490","0"
"8623","20020811","6","4","164","22.6","17.8","13.8","0.2","100730","0"
"8624","20020812","5","6.2","197","25.6","18.8","14.9","0","101390","0"
"8625","20020813","3","9.4","238","25.4","19.4","13.2","0","102020","0"
"8626","20020814","2","13.2","281","28.4","20.2","15.1","0","101920","0"
"8627","20020815","5","7.3","208","27.1","22.6","16.7","0","101600","0"
"8628","20020816","4","12.1","266","30","21.6","16.1","0","101790","0"
"8629","20020817","5","9.9","239","25.8","22.8","15.7","0","101370","0"
"8630","20020818","7","4.9","171","25.5","21.4","17.1","0","101090","0"
"8631","20020819","6","7.4","205","23.2","21.6","17.7","0","101250","0"
"8632","20020820","7","2.6","132","23.2","20","16.9","0","101460","0"
"8633","20020821","6","11.4","251","23.5","18.8","14.3","0","101870","0"
"8634","20020822","7","7.6","204","23.5","19.2","15","0","101930","0"
"8635","20020823","7","5.3","172","23.6","19","14.6","0","101900","0"
"8636","20020824","6","7.1","195","21.7","19.4","15.1","0","102080","0"
"8637","20020825","6","6.1","180","17.6","18.4","15","0","102470","0"
"8638","20020826","7","0","60","22.1","15.2","12.7","0","102360","0"
"8639","20020827","5","4.4","154","24","18.4","14.7","0","102030","0"
"8640","20020828","5","11.2","237","24.5","19.2","14.4","0","102030","0"
"8641","20020829","6","2.1","115","22.6","19.2","14","0","101900","0"
"8642","20020830","6","1.8","108","20.9","19.4","16.1","0.2","101710","0"
"8643","20020831","5","10.2","221","21.1","17.2","13.5","0","102410","0"
"8644","20020901","2","10.9","218","22.9","15.2","9.3","0","103080","0"
"8645","20020902","4","10.2","209","24","16.6","10.2","0","102740","0"
"8646","20020903","5","3.1","122","23.4","19.4","14.7","0","101700","0"
"8647","20020904","4","8.3","186","23.4","17.4","11.3","0","101160","0"
"8648","20020905","6","7.6","176","22.7","18","12.7","2","101320","0"
"8649","20020906","7","5","144","21","19.2","15.6","1.2","101180","0"
"8650","20020907","6","7.3","170","20.6","17.4","13.7","0.2","100750","0"
"8651","20020908","5","6.7","162","15.6","15.4","10.1","0.2","100730","0"
"8652","20020909","6","0","52","21.1","13.6","11.7","15.8","100680","0"
"8653","20020910","2","11.5","208","22.4","15.6","10","0","101980","0"
"8654","20020911","4","9.6","188","23.5","16.2","9.9","0","102610","0"
"8655","20020912","3","9.2","182","24.6","18.9","14.3","0","102520","0"
"8656","20020913","1","11.3","201","19.3","19","13.3","0","102550","0"
"8657","20020914","7","2","94","18.3","17.2","15","0","102730","0"
"8658","20020915","7","2.8","105","19.5","16.3","14.3","0","102590","0"
"8659","20020916","5","8.1","165","19.2","14.8","10.1","0","102220","0"
"8660","20020917","7","2.7","101","18.7","15.5","11.8","0","101960","0"
"8661","20020918","6","0","46","19.7","15.2","11.6","0","101740","0"
"8662","20020919","7","1.8","86","18.9","16.2","12.8","0","101710","0"
"8663","20020920","7","0.3","57","19.1","16.6","14.2","0","102120","0"
"8664","20020921","7","3.9","112","17.9","16.1","13.1","0","101980","0"
"8665","20020922","5","4.6","119","19.2","15.2","12.6","0.2","101820","0"
"8666","20020923","2","8.5","157","18.1","14.8","10.5","0","102210","0"
"8667","20020924","3","6.9","140","19","13.5","8.9","0","102510","0"
"8668","20020925","5","5.2","121","18.2","13","7","0.4","102210","0"
"8669","20020926","5","8.7","153","17.2","14.6","11","0","102000","0"
"8670","20020927","6","0","41","19.2","12.4","7.7","0","102580","0"
"8671","20020928","4","5.3","118","20.7","13.9","8.6","0","102800","0"
"8672","20020929","6","9.1","152","21.4","15","9.2","0","102600","0"
"8673","20020930","6","7.6","137","21.8","15.4","9.4","0","102230","0"
"8674","20021001","7","2","77","19.9","16","10.3","0","102050","0"
"8675","20021002","7","2.8","86","20.3","16.9","13.9","0.6","101890","0"
"8676","20021003","6","6.6","123","18.8","17.1","13.9","0","102320","0"
"8677","20021004","3","7.4","129","18.8","12.8","6.8","0","102880","0"
"8678","20021005","5","2.4","78","18.7","13.3","7.8","0","102520","0"
"8679","20021006","6","7.9","130","17.5","15","11.3","0","102110","0"
"8680","20021007","7","1.5","64","16.4","14.4","11.4","0","101890","0"
"8681","20021008","7","1.5","64","15.6","13.8","11.2","0","101160","0"
"8682","20021009","5","7.8","124","16.7","12","8.4","0.2","100600","0"
"8683","20021010","7","4.9","98","13.7","13.8","10.8","0","100880","0"
"8684","20021011","7","0","33","16.2","12.2","10.8","3.6","101220","0"
"8685","20021012","5","5.6","101","11.9","12.6","9.1","0","101090","0"
"8686","20021013","8","0","32","12.2","8.6","5.4","11.8","100570","0"
"8687","20021014","8","0.1","35","14.4","10.2","8.3","3.2","100450","0"
"8688","20021015","8","0","31","11.7","11.7","9","10.8","99970","0"
"8689","20021016","7","0","30","11.9","10.5","9.3","0","100020","0"
"8690","20021017","4","6.9","104","10.7","7.9","3.9","1.8","100490","0"
"8691","20021018","4","4.2","82","11.9","6.8","2.8","1.6","100960","0"
"8692","20021019","4","7.8","108","14.1","6.4","0.9","0","101920","0"
"8693","20021020","8","0","28","17.6","9.2","4.3","1.6","101250","0"
"8694","20021021","7","2.3","61","16.4","12.6","7.6","7","99420","0"
"8695","20021022","7","1.2","48","12.1","14.6","12.9","3.8","98320","0"
"8696","20021023","4","8.8","109","14.4","9.6","7.2","0","99970","0"
"8697","20021024","4","5.5","85","16.3","8.4","2.4","3","100610","0"
"8698","20021025","6","3.1","65","16.1","11.6","6.9","4.4","99310","0"
"8699","20021026","4","7.3","94","14.1","12.7","9.3","2","100860","0"
"8700","20021027","5","5.3","80","13.7","12.6","11.2","0.2","100540","0"
"8701","20021028","5","5.9","83","14.2","9.3","4.9","0","102790","0"
"8702","20021029","7","0.2","30","11.5","11.2","8.1","0.2","101540","0"
"8703","20021030","8","0","24","13.9","10.7","9.9","5.6","101460","0"
"8704","20021031","8","0.2","29","15.2","12","10.1","0.2","101840","0"
"8705","20021101","7","0","23","15.9","13.4","11.5","4.8","101210","0"
"8706","20021102","7","0.2","28","14.8","13","10.1","16","100720","0"
"8707","20021103","4","4.7","68","14.2","12.6","10.3","1.2","100460","0"
"8708","20021104","4","6.7","79","14.3","10.4","6.7","0","101700","0"
"8709","20021105","8","0.1","24","13.8","11","7.7","5.2","102200","0"
"8710","20021106","7","0","21","10.9","12.8","11.9","13.2","101390","0"
"8711","20021107","1","7.4","80","13.9","7.8","4.7","1","101790","0"
"8712","20021108","8","0","20","11.5","9.4","5","7.6","100770","0"
"8713","20021109","7","2.2","45","15.4","9.7","7.9","8.6","100640","0"
"8714","20021110","7","0","19","14.1","11.5","7.6","1.4","100270","0"
"8715","20021111","4","6.7","72","12.7","10.7","7.3","8.8","100380","0"
"8716","20021112","6","1.6","38","12.2","11.1","9.5","13.8","99970","0"
"8717","20021113","7","2.6","45","13.2","9.9","7.6","8.6","98870","0"
"8718","20021114","6","4.9","59","13.2","11.2","9.3","10","97730","0"
"8719","20021115","6","1.7","37","10.4","10","6.7","1.4","98950","0"
"8720","20021116","6","0.4","25","9","8.5","6.6","0.8","99960","0"
"8721","20021117","7","0","17","9.9","8.2","7.3","2.8","100790","0"
"8722","20021118","4","5.1","57","10.3","5.2","0.6","0","101310","0"
"8723","20021119","6","4","50","11.7","5.8","1.4","0","101070","0"
"8724","20021120","7","0","17","12","9.4","7.2","3.8","100270","0"
"8725","20021121","6","0.1","19","11.2","10.2","8.4","12.4","98740","0"
"8726","20021122","6","2.2","37","12.3","9.6","8.1","12.2","99110","0"
"8727","20021123","4","3.9","47","10.3","9","5.7","3.2","99850","0"
"8728","20021124","5","0.8","26","8.7","7.4","4.6","7.2","100320","0"
"8729","20021125","7","0.2","19","12.8","6.8","4.8","0","100540","0"
"8730","20021126","5","5.5","53","11.8","8.2","3.5","0","101100","0"
"8731","20021127","6","2","34","13.3","8.3","4.8","1.2","100660","0"
"8732","20021128","4","2.6","37","9.4","10.8","8.3","1.4","100440","0"
"8733","20021129","7","0.5","22","12.2","8","6.5","0","101110","0"
"8734","20021130","8","0","14","12.4","9.6","7.1","4.4","101910","0"
"8735","20021201","6","1.6","28","10.9","10","7.6","2.6","100170","0"
"8736","20021202","7","1.4","26","10.5","9.3","7.7","0.8","99820","0"
"8737","20021203","7","1","23","10.2","8.6","6.8","0.8","100870","0"
"8738","20021204","5","0.9","22","8.8","8","5.7","3.6","101240","0"
"8739","20021205","3","6.5","51","8.5","6.6","4.3","0","102460","0"
"8740","20021206","7","0","13","5.9","6.7","4.9","0.2","103070","0"
"8741","20021207","8","0","13","4","5.1","4.3","0.2","102610","0"
"8742","20021208","8","0","13","5.4","3.7","3.4","0.4","102410","0"
"8743","20021209","5","6","48","3.8","4","2.5","0","102430","0"
"8744","20021210","8","0","12","3.8","2.4","1","0","102070","0"
"8745","20021211","7","0","12","5.7","2.3","0.8","0","101880","0"
"8746","20021212","8","0","12","7.3","4.1","2.5","2","101740","0"
"8747","20021213","8","0","12","7.6","4.9","2.5","0.2","101980","0"
"8748","20021214","8","0","12","7.7","6.6","5.7","8.8","101540","0"
"8749","20021215","8","0","12","7","6.8","6","6.6","100510","0"
"8750","20021216","8","0","12","5.6","6.2","5.4","0.4","101470","0"
"8751","20021217","6","0","12","7","5.1","4.6","0","102510","0"
"8752","20021218","3","6.9","50","6.4","3.6","0.2","0","103130","0"
"8753","20021219","4","4.8","41","7.3","4","1.5","0","102680","0"
"8754","20021220","8","0","12","12","4.2","1.1","4","101760","0"
"8755","20021221","8","0","12","12.8","7.6","3.1","18","101550","0"
"8756","20021222","7","0.4","17","12.4","9.4","6.1","0","100620","0"
"8757","20021223","8","0","12","13.8","10.6","8.8","2.2","100660","0"
"8758","20021224","7","1.8","27","12.1","12","10.3","0.4","100400","0"
"8759","20021225","7","1.6","25","12.6","10.8","9.6","4.6","100850","0"
"8760","20021226","7","0.1","14","12.4","10.8","9.1","11.2","99590","0"
"8761","20021227","7","0","12","11.2","11.2","10.1","0","98940","0"
"8762","20021228","6","1.1","23","13.4","8.3","5.4","10.2","100070","0"
"8763","20021229","8","0","12","11.5","9.6","5.8","5.6","99940","0"
"8764","20021230","8","0","12","9.9","9.8","8.2","24.4","99900","0"
"8765","20021231","8","0","13","12.9","7.3","4.7","11.8","101180","0"
"8766","20030101","8","0","13","11.3","8.3","3.7","16","99560","0"
"8767","20030102","7","0.1","15","7.5","10","8.6","1.8","98630","0"
"8768","20030103","6","1.6","27","4.1","6.4","5.3","0.8","99760","0"
"8769","20030104","5","5.1","45","4.9","2.4","0.6","0","101290","0"
"8770","20030105","2","3.9","39","3.9","1.2","-2.4","0","101580","0"
"8771","20030106","3","7.2","54","1.7","1.2","-1.6","0.3","101810","0"
"8772","20030107","4","3.2","37","1","0","-1.7","0","101930","1"
"8773","20030108","5","0","13","3.1","-1.4","-3.8","2.1","101690","0"
"8774","20030109","5","6.8","54","5.1","1","-1.1","0.2","102200","2"
"8775","20030110","6","1.1","25","3.9","2.8","0.4","0.2","102730","1"
"8776","20030111","2","7.2","57","7.9","0.9","-2.1","0","103580","0"
"8777","20030112","4","6","52","11.7","1.4","-5.1","0","103490","0"
"8778","20030113","7","3.2","39","10.5","4.2","-3.2","0","102910","0"
"8779","20030114","8","0","14","10.4","8.8","7.2","0","102820","0"
"8780","20030115","6","0.5","21","10.1","9.6","8.7","0.2","102130","0"
"8781","20030116","5","4.8","49","7.2","6.4","2.7","0","102590","0"
"8782","20030117","6","0","15","9.7","5.6","4.1","0.6","101430","0"
"8783","20030118","6","1.1","27","10.1","5.8","1.9","11.8","101190","0"
"8784","20030119","6","2.8","39","9.7","7.3","4.5","5.6","99800","0"
"8785","20030120","7","0","16","9.4","7.6","5.5","5.4","99020","0"
"8786","20030121","7","0.1","18","9.5","8.7","8","11.2","98140","0"
"8787","20030122","7","1.8","34","8.7","7.2","4.8","0.2","99310","0"
"8788","20030123","4","5.6","58","10.3","7","5.4","0.2","102430","0"
"8789","20030124","5","4.5","52","12.9","5","-0.2","1","103640","0"
"8790","20030125","6","3.1","45","12.7","7.8","2.7","0.8","102990","0"
"8791","20030126","7","0.1","20","15.1","8.6","4.4","0.4","102940","0"
"8792","20030127","5","7.6","71","9.4","10.6","6","0.8","102760","0"
"8793","20030128","4","5","58","6.8","7","4.6","1.6","101700","0"
"8794","20030129","4","3.5","50","2.6","5.8","4.7","0","101130","0"
"8795","20030130","6","1.7","38","3.5","1.8","0.9","4.8","101100","0"
"8796","20030131","5","6","67","8.1","0.6","-2.2","7.6","102200","4"
"8797","20030201","5","3.5","52","8.8","3.2","-1.6","0.8","101460","1"
"8798","20030202","6","2.8","48","7.1","5.2","1.5","0.6","100460","0"
"8799","20030203","4","6.3","72","6.2","5.3","3.5","0","99440","0"
"8800","20030204","3","3.8","57","5","2.6","-1.1","0.2","100010","0"
"8801","20030205","3","6.9","77","8.1","2.4","-0.3","0","101320","0"
"8802","20030206","6","0","21","10.8","2.2","-3.6","0.8","101780","0"
"8803","20030207","7","0.5","30","10.9","5.6","0.4","0","101910","0"
"8804","20030208","8","0","22","8.3","9.5","8.1","5.2","101930","0"
"8805","20030209","8","0","22","6.8","7.8","7.3","1.6","101510","0"
"8806","20030210","7","0","23","6.9","5.2","3.5","3.6","102080","0"
"8807","20030211","8","0","23","7.5","6","5","2.8","102430","0"
"8808","20030212","8","0","24","2.7","6.5","5.5","0.2","102790","0"
"8809","20030213","7","3.5","63","4.7","2","1.4","0","102760","0"
"8810","20030214","3","7","89","4.8","1.6","-1.6","0","103030","0"
"8811","20030215","4","4","69","4","1.5","-1.8","0","103600","0"
"8812","20030216","5","3.2","63","4.4","2.5","1","0","103730","0"
"8813","20030217","3","7.9","99","5.4","2","-0.3","0","103710","0"
"8814","20030218","0","9.5","111","5.1","1.2","-2.9","0","102750","0"
"8815","20030219","4","6.1","89","8.8","1.2","-2.8","0","101420","0"
"8816","20030220","5","3.8","72","12.9","4.6","0.3","0.2","101210","0"
"8817","20030221","2","9.3","114","9.5","6.2","-0.4","0","102080","0"
"8818","20030222","2","8","107","13.3","5.4","1.2","0","102160","0"
